"","B1","B2","B3","S1U","S1V","S1B","S1G","S1Y","S1R","S2","S3","S4","S5","S6","S7","S8","S9","S10","H1","H2","H3","H4","H5"
"UC28RR01_SymY_creast",4847.06489692768,12.0874436332361,26.8698333333333,0.152374756269709,0.175638129719135,0.171710207580028,0.19821458913639,0.217839498026912,0.484674497647645,4.3556667231348,0.280043910911048,0.174916666666666,1693.09849219081,20.7008963963964,0.00573781181108086,1.71259507175499,0.721257165545822,0.299561421301143,699,416,601,0.125993584630663,604
"UC28RR02_HYB_creast",4211.5673899904,10.502661820425,31.7745151515151,0.107701199693519,0.120978910649155,0.098701522741777,0.151594689573836,0.222082925028373,0.648272969162191,10.1040238287836,0.374593895807009,0.197039039039041,2441.87049166418,28.6297764127764,-0.309133660259376,2.72595432494065,0.878532983519923,0.537119420650623,700,418,603,0.0564989231424763,603
"UC29RR01_SymR_creast",4227.6518440877,10.5427726785229,28.0607272727273,0.130790754863078,0.146604904344596,0.124874021151571,0.173889901264512,0.223906947789964,0.576782092124876,9.72727244336551,0.330525484269801,0.678030030030042,2050.35812338515,25.1759795249795,-0.188894736532266,2.38798466899191,0.826289447273806,1.61912531682786,700,418,600,0.0732015766802261,601
"UC29RR04_HYB_creast",5704.87974347463,14.2266327767447,27.0930625,0.255658094464979,0.296422422995847,0.200815755868287,0.153091032522543,0.16482322214481,0.397426720364037,4.20398200418215,0.234782643589025,0.855092592592612,1401.43954251426,20.6484434523809,0.219348458539593,1.45139357825652,0.688274812230476,1.24107589770363,699,420,607,-0.432282748443298,424
"UC30RR01_HYB_creast",3901.09906861925,9.72842660503552,23.542,0.141936736195376,0.16236299401496,0.15807474870381,0.189937431374868,0.218641516448462,0.516777891155573,4.5545752149763,0.307075498576385,0.118270270270273,1538.16055549017,18.3731315789474,-0.0447777128427875,1.88860257931506,0.755966160947264,0.223365537488727,698,386,603,0.112842791561544,598
"UD23RR01_HYB_crown",3750.38211824045,9.35257386094876,22.0362424242424,0.166458402050988,0.191738904158204,0.17422457995295,0.178091444810262,0.199821533855284,0.487929176925303,4.25980252027986,0.282954230189371,0.17896296296296,1293.9684171268,16.8631757575758,0.0418303247506813,1.80305186660831,0.732750027350108,0.32267950442412,700,448,607,0.0281446276406023,597
"UD30RR01_Jaffna_creast",4164.56763547971,10.3854554500741,30.9875,0.115083425390493,0.13099971214689,0.10966940539747,0.15376696793408,0.215949378121778,0.62790335678231,10.030159480006,0.385075897152021,0.671531531531555,2283.71279582538,27.8980675675676,-0.25990012863521,2.68626327479634,0.868720384147905,1.80391049102096,697,386,604,0.0528773106910915,601
"UD30RR03_Jaffna_creast",4187.72321191234,10.4432000297066,26.2573333333333,0.152340214322327,0.172671570415693,0.143161841522172,0.169420057846655,0.208423286645278,0.541555925937784,5.12543784498932,0.323539342734883,0.144370370370369,1796.61624334091,21.1343888888889,-0.0793601595538513,2.02374644062838,0.79914248216053,0.292169023169236,698,448,605,0.0282466117488434,607
"UD30RR04_Jaffna_creast",3977.49949457931,9.91895135805315,17.7759090909091,0.195232126299947,0.223647580433502,0.198681911505569,0.218298384692951,0.21586512958793,0.395002027778292,2.85957375662988,0.219919746253536,0.65915015015015,926.435437912087,11.5596298116298,0.154389716108388,1.16540845845006,0.608585940378203,0.768179160373609,700,415,596,0.105836420992858,411
"UE01RR01_Jaffna_creast",1952.16895917756,4.86825176852259,19.8735858585859,0,0,0.00624453888390928,0.139058957820305,0.272868972525394,0.860455627915031,Inf,0.545974784870494,0.256291666666666,1735.73778091172,19.8735858585859,-0.758594660334154,4.08228390879156,1,1.0462553467907,695,697,601,0.127851328213729,586
"UE01RR02_Jaffna_creast",6774.31213401688,16.89354646887,25.0705277777778,0.329587728610497,0.382087539413349,0.252975759061973,0.157178307851519,0.1422076962148,0.267642166644722,2.71127924106859,0.30017995652334,1.33872222222225,1169.40829183035,15.8237753968254,0.529099383684213,0.936675755205344,0.40296753965979,1.2539486485102,417,427,618,-1.33062863192158,332
"UE01RR03_Jaffna_creast",5109.50196751044,12.7419001683552,27.1639375,0.174991558256873,0.197504761057351,0.160473693893647,0.198910477880531,0.224972714672903,0.472644482653023,4.12780020083207,0.269553908008143,0.883488488488481,1770.03000948705,20.5832077702703,-0.00694476146149829,1.61539546679145,0.733472019175775,1.42718329926673,699,421,596,0.0569649071196938,417
"UE01RR04_Jaffna_ceast",3534.22815604802,8.81353654874817,22.751,0.120510509743913,0.138264549184943,0.128796366692083,0.199995359104207,0.239251930808937,0.557479167089769,7.16145492499234,0.329734739107952,0.169990740740741,1650.70264775748,19.5741315789474,-0.166136316664099,2.22091682160524,0.829967814787288,0.377535295628246,698,448,598,0.154354110007193,607
"UE02RR01_SymY_creast",4185.32648062674,10.4372231437076,28.7103333333333,0.129450487257684,0.147263343426423,0.126938822269537,0.165120985186511,0.216223967014053,0.585020477744051,7.66151867389502,0.350235678025003,0.706097913703179,2049.29519225603,24.962990990991,-0.181787915485768,2.39172724845312,0.834636114165421,1.68879362027979,698,305,603,0.0580301240931655,398
"UE07RR01_HYB_creast",2864.50252952685,7.14339782924401,20.6308787878788,0.12201419708909,0.137682854629627,0.117166903091748,0.156380311008455,0.214054108416265,0.610762790245126,10.3908903636066,0.386769531874699,0.747000000000008,1502.11295952412,18.6454013104013,-0.233562588263949,2.61015860464467,0.849208837669739,1.94978847766959,695,394,603,0.0498575007380585,424
"UE07RR02_SymY_creast",8665.15696061074,21.6088702259619,32.3540555555556,0.323023339753115,0.375088836575968,0.24036685034393,0.145102972142906,0.139762339631891,0.298782083521868,3.12920049089459,0.291166217704307,1.37974074074077,1679.85561740586,22.0146555555556,0.428435349546784,1.01877864623881,0.509178873698184,1.40565040401241,418,427,610,-1.12581276903361,472
"UE07RR03_HYB_creast",2888.73939988041,7.20383890244492,22.6866363636364,0.0778999783959125,0.0878956613482649,0.0881967129632278,0.170332957402875,0.24381896415627,0.67007504562044,35.175044857086,0.384634586968577,0.966849849849847,1789.5818033682,22.0416723996724,-0.38888933050564,3.05971200885568,0.89623031164908,2.95828209634588,700,415,599,0.128984462219696,317
"UE07RR04_SymY_creast",3669.39874220344,9.15062030474673,19.8975,0.151333965888832,0.174811168837138,0.172764428053341,0.209888159072276,0.2257626501047,0.47307435392072,4.43794779287758,0.277474198803746,0.219157407407399,1245.61858162725,15.4140087719298,0.000990385311035098,1.68447692709248,0.711315006286086,0.369165596179171,698,410,597,0.167554068659669,595
"UE07RR05_SymR_creast",2793.05741262824,6.96523045543203,21.8383333333333,0.0865418275818466,0.0988643874266621,0.0986456530517065,0.160533940863644,0.227775101473503,0.660632393767281,28.5374309831299,0.397446954341622,0.71791291291291,1666.52790631366,21.0730810810811,-0.350644672642308,3.02546788881144,0.889948127939729,2.17202246498109,698,415,601,0.106998001803631,362
"UE09RR01_SymY_creast",3672.23333040198,9.15768910324683,25.5795625,0.106942186671245,0.12510111751287,0.131588161737598,0.179168368491568,0.22207298249442,0.588883485497837,10.9613153490688,0.36048894802845,0.887012802275961,1815.05567059209,23.2459408783784,-0.197269127897125,2.53840686403479,0.827131416489643,2.25159938578404,697,305,602,0.135173669649234,390
"UE09RR02_SymY_creast",4222.96525763225,10.5310854305044,31.0501515151515,0.123284617548866,0.141428271912005,0.113524530002348,0.149334504980748,0.210976056683641,0.620304112910803,8.59793030115009,0.361689214420185,0.614086296823145,2262.00151929934,27.4387996632997,-0.236557898358942,2.60550537210726,0.872665975919266,1.60000514531016,700,305,605,0.0311728630997988,349
"UF01SS02_Allo.R_creast",1462.68299125028,3.64758850685856,13.7583939393939,0.00627719642472342,0.00627719642472342,0.0706787587757822,0.19146500473889,0.257886973704587,0.73729214073386,Inf,0.48202126053481,0.345712962962956,1056.5398315323,13.7583939393939,-0.469880643417847,3.77191503743474,0.941972919740319,1.30399992363609,695,473,605,0.245224568960274,515
"UF01SS03_Allo.R_creast",2639.68347742649,6.58275181403114,13.4988484848485,0.181026099278334,0.206997400042148,0.188432359194432,0.201418083021836,0.20421360429858,0.435906998513676,3.48257521466637,0.318156331153218,0.822888888888851,743.68980491518,9.62273737373738,0.124905117186886,1.46181075112486,0.682505115867486,1.20290782475891,685,410,604,0.0757475434500213,369
"UF01SS05_Allo.R_creast",2372.66125678001,5.91686098947634,21.9333737373737,0.0150124827021828,0.0151259394561443,0.0585722582886864,0.160986789001787,0.247454293723654,0.771099297961846,Inf,0.494259184828281,0.460027027027035,1791.66648337731,21.9333737373737,-0.556261029851636,3.70692733467698,0.919429829985123,1.7052867611767,695,394,603,0.175992859368648,602
"UF02SS01_Allo.R_creast",3231.89204762616,8.05958116615001,24.4748282828283,0.116661680703759,0.13296672798755,0.118789716403006,0.148892405926004,0.200955476134412,0.62168108338356,9.37995138399104,0.402355115771147,0.579212962962974,1717.36176521714,21.865558012558,-0.207734727013908,2.71298936778411,0.854952416460037,1.57139861020128,695,412,609,0.0476698997164007,347
"UF02SS03_Allo.R_creast",3893.16050474377,9.70862968764033,27.8896666666667,0.105627120353086,0.120097448635703,0.127418128251194,0.17468521472023,0.220749753468768,0.598780287582924,11.2521281158451,0.361794760331768,0.63586786786787,1977.2955509342,25.4110540540541,-0.209453855939649,2.61736773073175,0.837425058031978,1.66430003836656,698,415,603,0.124832785792381,432
"UF02SS04_Allo.R_creast",2951.00875449541,7.3591240760484,20.0633939393939,0.120758915260165,0.138688182953908,0.156261283254262,0.197395797614039,0.217974849094676,0.53212923383619,8.24862022998246,0.317171121739325,0.783346609767664,1228.00962061669,17.6310606060606,-0.0380557959223552,2.39580966754509,0.790942279253571,1.87674938072004,700,305,608,0.180254062400855,390
"UF03SS01_Allo.R_creast",8770.76492631293,21.8722317364412,32.7723333333333,0.338939969538614,0.392180942787126,0.256657136148018,0.160779400328215,0.142898662104314,0.251071083097562,2.67066233080839,0.304213912472885,1.14800925925924,1528.77255310365,20.5010952380952,0.650841614066421,0.937311541187562,0.322335454548646,1.07604232809387,418,428,636,-1.4492012477953,315
